"LONG BEACH DAUGHERTY AIRPORT, CA US (USW00023129)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
6/11/1981,73,80,66,0,0,0
6/12/1981,74,82,65,0,0,0
6/13/1981,75,87,62,0,0,0
6/14/1981,79,96,61,0,0,0
6/15/1981,86,103,68,0,0,0
6/16/1981,88,109,67,0,0,0
6/17/1981,82,99,65,0,0,0
6/18/1981,74,83,65,0,0,0
6/19/1981,74,84,64,0,0,0
6/20/1981,78,90,66,0,0,0
6/21/1981,78,90,65,0,0,0
6/22/1981,77,88,66,0,0,0
6/23/1981,77,87,67,0,0,0
6/24/1981,80,92,67,0,0,0
6/25/1981,79,91,66,0,0,0
6/26/1981,76,87,64,0,0,0
6/27/1981,72,79,64,0,0,0
6/28/1981,73,80,65,0,0,0
6/29/1981,73,81,64,0,0,0
6/30/1981,74,85,62,0,0,0
7/1/1981,71,80,62,0,0,0
7/2/1981,76,90,62,0,0,0
7/3/1981,82,100,64,0,0,0
7/4/1981,78,88,67,0,0,0
7/5/1981,79,90,68,0,0,0
7/6/1981,80,91,68,0,0,0
7/7/1981,74,80,67,0,0,0
7/8/1981,74,79,69,0,0,0
7/9/1981,77,86,68,0,0,0
7/10/1981,75,82,68,0,0,0
7/11/1981,77,86,67,0,0,0
7/12/1981,75,85,64,0,0,0
7/13/1981,77,90,63,0,0,0
7/14/1981,78,91,64,0,0,0
7/15/1981,79,89,69,0,0,0
7/16/1981,77,87,67,0,0,0
7/17/1981,77,86,67,0,0,0
7/18/1981,78,90,66,0,0,0
7/19/1981,78,91,64,0,0,0
7/20/1981,77,91,63,0,0,0
7/21/1981,78,89,67,0,0,0
7/22/1981,74,84,64,0,0,0
7/23/1981,76,86,65,0,0,0
7/24/1981,74,82,65,0,0,0
7/25/1981,74,79,68,0,0,0
7/26/1981,74,82,66,0,0,0
7/27/1981,74,83,65,0,0,0
7/28/1981,73,84,62,0,0,0
7/29/1981,72,80,64,0,0,0
7/30/1981,73,82,64,0,0,0
7/31/1981,74,84,64,0,0,0
8/1/1981,74,85,62,0,0,0
8/2/1981,74,86,61,0,0,0
8/3/1981,72,82,61,0,0,0
8/4/1981,73,82,64,0,0,0
8/5/1981,74,81,66,0,0,0
8/6/1981,76,86,66,0,0,0
8/7/1981,77,87,66,0,0,0
8/8/1981,77,89,64,0,0,0
8/9/1981,75,85,64,0,0,0
8/10/1981,73,79,67,0,0,0
8/11/1981,74,80,68,0,0,0
8/12/1981,75,81,68,0,0,0
8/13/1981,76,82,69,0,0,0
8/14/1981,77,86,67,0,0,0
8/15/1981,78,89,67,0,0,0
8/16/1981,76,85,66,0,0,0
8/17/1981,74,79,68,0,0,0
8/18/1981,75,79,70,0,0,0
8/19/1981,76,85,66,0,0,0
8/20/1981,77,93,60,0,0,0
8/21/1981,79,94,63,0,0,0
8/22/1981,75,85,65,0,0,0
8/23/1981,75,84,66,0,0,0
8/24/1981,77,89,64,0,0,0
8/25/1981,85,103,67,0,0,0
8/26/1981,85,100,70,0,0,0
8/27/1981,86,102,70,0,0,0
8/28/1981,82,96,68,0,0,0
8/29/1981,77,90,63,0,0,0
8/30/1981,69,77,61,0,0,0
8/31/1981,72,79,64,0,0,0
9/1/1981,71,78,63,0,0,0
9/2/1981,73,82,64,0,0,0
9/3/1981,73,80,65,0,0,0
9/4/1981,74,81,66,0,0,0
9/5/1981,70,75,65,0,0,0
9/6/1981,76,84,67,0,0,0
9/7/1981,76,85,66,0,0,0
9/8/1981,80,94,65,0,0,0
9/9/1981,78,91,65,0,0,0
9/10/1981,71,79,63,0,0,0
9/11/1981,74,84,64,0,0,0
9/12/1981,74,85,63,0,0,0
9/13/1981,75,87,62,0,0,0
9/14/1981,72,82,61,0,0,0
9/15/1981,74,85,63,0,0,0
9/16/1981,76,87,64,0,0,0
9/17/1981,77,90,64,0,0,0
9/18/1981,79,93,65,0,0,0
9/19/1981,79,93,65,0,0,0
9/20/1981,75,84,65,0,0,0
9/21/1981,72,81,63,0,0,0
9/22/1981,70,76,64,0,0,0
9/23/1981,71,78,64,0,0,0
9/24/1981,72,80,63,0,0,0
9/25/1981,70,78,61,0,0,0
9/26/1981,71,80,62,0,0,0
9/27/1981,69,77,61,0,0,0
9/28/1981,69,77,61,0,0,0
9/29/1981,70,74,65,0,0,0
9/30/1981,70,76,64,0.07,0,0
10/1/1981,68,73,63,0.39,0,0
10/2/1981,70,76,63,0,0,0
10/3/1981,68,74,62,0,0,0
10/4/1981,66,74,58,0,0,0
10/5/1981,66,76,56,0,0,0
10/6/1981,73,87,58,0,0,0
10/7/1981,70,82,58,0,0,0
10/8/1981,70,77,62,0,0,0
10/9/1981,67,74,60,0,0,0
10/10/1981,69,74,64,0,0,0
10/11/1981,64,71,57,0.06,0,0
10/12/1981,62,70,54,0,0,0
10/13/1981,60,70,50,0,0,0
10/14/1981,59,69,49,0,0,0
10/15/1981,60,71,49,0,0,0
10/16/1981,64,78,50,0,0,0
10/17/1981,68,85,50,0,0,0
10/18/1981,73,93,52,0,0,0
10/19/1981,77,95,58,0,0,0
10/20/1981,69,78,59,0,0,0
10/21/1981,67,75,59,0,0,0
10/22/1981,68,79,56,0,0,0
10/23/1981,71,85,56,0,0,0
10/24/1981,64,70,57,0,0,0
10/25/1981,67,72,61,0,0,0
10/26/1981,66,71,61,0,0,0
10/27/1981,65,70,60,0,0,0
10/28/1981,65,75,55,0.14,0,0
10/29/1981,63,71,54,0,0,0
10/30/1981,63,80,45,0,0,0
10/31/1981,68,87,49,0,0,0
11/1/1981,73,93,52,0,0,0
11/2/1981,73,92,54,0,0,0
11/3/1981,65,79,51,0,0,0
11/4/1981,62,69,54,0,0,0
11/5/1981,63,71,54,0,0,0
11/6/1981,64,69,58,0,0,0
11/7/1981,62,71,53,0,0,0
11/8/1981,71,86,55,0,0,0
11/9/1981,69,86,51,0,0,0
11/10/1981,64,77,50,0,0,0
11/11/1981,62,72,52,0,0,0
11/12/1981,61,67,54,0,0,0
11/13/1981,64,69,58,0,0,0
11/14/1981,64,72,55,0,0,0
11/15/1981,66,74,57,0,0,0
11/16/1981,66,74,58,0,0,0
11/17/1981,61,70,52,0,0,0
11/18/1981,62,76,48,0,0,0
11/19/1981,64,79,48,0,0,0
11/20/1981,60,74,45,0,0,0
11/21/1981,59,73,45,0,0,0
11/22/1981,57,68,46,0,0,0
11/23/1981,60,69,50,0,0,0
11/24/1981,63,69,56,0,0,0
11/25/1981,60,68,51,0,0,0
11/26/1981,55,64,45,0.25,0,0
11/27/1981,53,58,47,1.24,0,0
11/28/1981,55,60,50,0.9,0,0
11/29/1981,55,65,44,0,0,0
11/30/1981,54,64,44,0,0,0
12/1/1981,60,74,45,0,0,0
12/2/1981,62,78,46,0,0,0
12/3/1981,64,81,46,0,0,0
12/4/1981,60,71,48,0,0,0
12/5/1981,61,71,50,0,0,0
12/6/1981,56,63,49,0,0,0
12/7/1981,60,71,49,0,0,0
12/8/1981,66,81,50,0,0,0
12/9/1981,60,69,50,0,0,0
12/10/1981,60,67,52,0,0,0
12/11/1981,58,66,49,0,0,0
12/12/1981,57,64,49,0,0,0
12/13/1981,58,65,50,0,0,0
12/14/1981,60,73,46,0,0,0
12/15/1981,59,72,46,0,0,0
12/16/1981,60,69,50,0,0,0
12/17/1981,64,74,53,0,0,0
12/18/1981,60,70,49,0,0,0
12/19/1981,61,71,50,0,0,0
12/20/1981,59,66,52,0,0,0
12/21/1981,60,67,52,0,0,0
12/22/1981,55,68,42,0,0,0
12/23/1981,55,69,40,0,0,0
12/24/1981,57,71,42,0,0,0
12/25/1981,53,64,41,0,0,0
12/26/1981,53,64,42,0,0,0
12/27/1981,56,65,46,0,0,0
12/28/1981,56,64,47,0,0,0
12/29/1981,54,64,44,0,0,0
12/30/1981,59,64,53,0.98,0,0
12/31/1981,55,60,50,0,0,0
1/1/1982,57,61,52,0.6,0,0
1/2/1982,52,58,46,0.04,0,0
1/3/1982,46,56,35,0,0,0
1/4/1982,49,58,39,0.06,0,0
1/5/1982,53,59,46,0.42,0,0
1/6/1982,52,59,45,0,0,0
1/7/1982,52,62,41,0,0,0
1/8/1982,52,70,34,0,0,0
1/9/1982,62,80,44,0,0,0
1/10/1982,60,70,49,0,0,0
1/11/1982,60,69,51,0,0,0
1/12/1982,55,63,46,0,0,0
1/13/1982,56,69,42,0,0,0
1/14/1982,56,69,43,0,0,0
1/15/1982,54,67,41,0,0,0
1/16/1982,56,67,44,0,0,0
1/17/1982,54,60,47,0,0,0
1/18/1982,53,58,48,0,0,0
1/19/1982,54,60,47,0,0,0
1/20/1982,55,60,49,0.6,0,0
1/21/1982,49,55,43,0.17,0,0
1/22/1982,48,58,37,0,0,0
1/23/1982,53,67,39,0,0,0
1/24/1982,58,75,41,0,0,0
1/25/1982,57,68,46,0,0,0
1/26/1982,54,62,46,0,0,0
1/27/1982,55,61,49,0,0,0
1/28/1982,53,58,48,0.03,0,0
1/29/1982,55,65,44,0,0,0
1/30/1982,53,65,40,0,0,0
1/31/1982,53,67,39,0,0,0
2/1/1982,57,74,40,0,0,0
2/2/1982,58,71,44,0,0,0
2/3/1982,53,64,41,0,0,0
2/4/1982,54,61,47,0,0,0
2/5/1982,55,65,45,0,0,0
2/6/1982,60,68,51,0,0,0
2/7/1982,55,62,47,0,0,0
2/8/1982,56,62,49,0,0,0
2/9/1982,55,62,48,0,0,0
2/10/1982,55,59,51,0.2,0,0
2/11/1982,57,65,49,0,0,0
2/12/1982,61,71,51,0,0,0
2/13/1982,56,66,46,0,0,0
2/14/1982,60,65,54,0,0,0
2/15/1982,61,65,57,0,0,0
2/16/1982,62,64,59,0,0,0
2/17/1982,62,70,54,0,0,0
2/18/1982,65,80,49,0,0,0
2/19/1982,66,82,49,0,0,0
2/20/1982,64,78,49,0,0,0
2/21/1982,65,79,50,0,0,0
2/22/1982,61,67,54,0,0,0
2/23/1982,60,63,57,0,0,0
2/24/1982,57,63,51,0,0,0
2/25/1982,59,68,50,0,0,0
2/26/1982,57,66,48,0,0,0
2/27/1982,57,69,45,0,0,0
2/28/1982,60,72,47,0,0,0
3/1/1982,59,63,55,0.1,0,0
3/2/1982,59,65,52,0.13,0,0
3/3/1982,55,65,45,0,0,0
3/4/1982,56,65,47,0,0,0
3/5/1982,60,74,46,0,0,0
3/6/1982,59,76,42,0,0,0
3/7/1982,60,73,46,0,0,0
3/8/1982,63,72,54,0,0,0
3/9/1982,62,74,49,0,0,0
3/10/1982,67,78,55,0,0,0
3/11/1982,64,70,58,0.14,0,0
3/12/1982,62,70,53,0,0,0
3/13/1982,61,66,56,0,0,0
3/14/1982,57,61,53,0.63,0,0
3/15/1982,56,63,48,0,0,0
3/16/1982,55,59,50,0.17,0,0
3/17/1982,56,62,49,1.17,0,0
3/18/1982,53,60,45,0.08,0,0
3/19/1982,52,61,42,0,0,0
3/20/1982,56,69,42,0,0,0
3/21/1982,57,71,43,0,0,0
3/22/1982,60,74,46,0,0,0
3/23/1982,61,75,46,0,0,0
3/24/1982,59,72,46,0,0,0
3/25/1982,58,64,51,0.19,0,0
3/26/1982,56,60,51,0.1,0,0
3/27/1982,62,68,55,0.01,0,0
3/28/1982,58,64,51,0,0,0
3/29/1982,53,60,46,0.4,0,0
3/30/1982,54,63,44,0,0,0
3/31/1982,56,65,47,0,0,0
4/1/1982,53,59,47,0.46,0,0
4/2/1982,51,61,40,0,0,0
4/3/1982,57,67,46,0,0,0
4/4/1982,60,67,52,0,0,0
4/5/1982,57,64,49,0,0,0
4/6/1982,56,64,48,0,0,0
4/7/1982,53,63,43,0,0,0
4/8/1982,57,68,45,0,0,0
4/9/1982,63,73,52,0,0,0
4/10/1982,66,75,57,0.02,0,0
4/11/1982,64,73,55,0.28,0,0
4/12/1982,62,70,54,0,0,0
4/13/1982,57,65,48,0,0,0
4/14/1982,59,66,51,0,0,0
4/15/1982,60,67,53,0,0,0
4/16/1982,61,68,54,0,0,0
4/17/1982,59,68,50,0,0,0
4/18/1982,64,77,50,0,0,0
4/19/1982,66,78,53,0,0,0
4/20/1982,72,87,56,0,0,0
4/21/1982,72,84,60,0,0,0
4/22/1982,66,84,47,0,0,0
4/23/1982,65,78,52,0,0,0
4/24/1982,64,73,55,0,0,0
4/25/1982,63,73,53,0,0,0
4/26/1982,62,69,54,0,0,0
4/27/1982,64,72,55,0,0,0
4/28/1982,65,71,58,0,0,0
4/29/1982,67,72,61,0,0,0
4/30/1982,67,73,60,0,0,0
5/1/1982,67,75,59,0,0,0
5/2/1982,67,72,61,0,0,0
5/3/1982,68,74,62,0,0,0
5/4/1982,62,67,57,0.16,0,0
5/5/1982,63,69,57,0,0,0
5/6/1982,68,76,60,0,0,0
5/7/1982,63,67,59,0,0,0
5/8/1982,64,69,59,0,0,0
5/9/1982,59,63,55,0,0,0
5/10/1982,61,68,53,0,0,0
5/11/1982,62,70,53,0,0,0
5/12/1982,61,69,52,0,0,0
5/13/1982,62,70,54,0,0,0
5/14/1982,63,70,56,0,0,0
5/15/1982,67,76,57,0,0,0
5/16/1982,71,85,56,0,0,0
5/17/1982,69,77,60,0,0,0
5/18/1982,66,71,60,0,0,0
5/19/1982,66,72,59,0,0,0
5/20/1982,66,73,58,0,0,0
5/21/1982,65,68,62,0,0,0
5/22/1982,67,72,62,0,0,0
5/23/1982,68,74,61,0,0,0
5/24/1982,67,71,62,0,0,0
5/25/1982,68,73,63,0,0,0
5/26/1982,65,68,62,0,0,0
5/27/1982,65,69,61,0,0,0
5/28/1982,67,74,59,0,0,0
5/29/1982,64,69,58,0,0,0
5/30/1982,65,73,57,0,0,0
5/31/1982,63,72,53,0,0,0
6/1/1982,62,71,52,0,0,0
6/2/1982,64,72,55,0,0,0
6/3/1982,65,74,55,0,0,0
6/4/1982,65,74,56,0,0,0
6/5/1982,63,72,54,0,0,0
6/6/1982,64,74,54,0,0,0
6/7/1982,64,73,54,0,0,0
6/8/1982,65,73,57,0,0,0
6/9/1982,65,74,56,0,0,0
6/10/1982,65,71,58,0,0,0
6/11/1982,64,70,57,0,0,0
6/12/1982,64,69,58,0,0,0
6/13/1982,65,72,57,0,0,0
6/14/1982,66,71,60,0,0,0
6/15/1982,67,73,61,0,0,0
6/16/1982,66,69,62,0,0,0
6/17/1982,66,70,61,0,0,0
6/18/1982,66,70,62,0,0,0
6/19/1982,68,73,62,0,0,0
6/20/1982,67,71,62,0,0,0
6/21/1982,66,71,61,0,0,0
6/22/1982,66,71,61,0,0,0
6/23/1982,66,71,61,0,0,0
6/24/1982,66,72,60,0,0,0
6/25/1982,68,75,60,0,0,0
6/26/1982,69,81,57,0,0,0
6/27/1982,70,77,63,0,0,0
6/28/1982,67,74,60,0,0,0
6/29/1982,67,71,62,0,0,0
6/30/1982,67,74,60,0,0,0
7/1/1982,68,77,58,0,0,0
7/2/1982,71,80,62,0,0,0
7/3/1982,70,78,62,0,0,0
7/4/1982,70,78,62,0,0,0
7/5/1982,68,74,62,0,0,0
7/6/1982,70,81,58,0,0,0
7/7/1982,71,82,60,0,0,0
7/8/1982,72,83,60,0,0,0
7/9/1982,71,81,61,0,0,0
7/10/1982,73,85,60,0,0,0
7/11/1982,73,83,62,0,0,0
7/12/1982,73,83,63,0,0,0
7/13/1982,74,85,63,0,0,0
7/14/1982,73,82,64,0,0,0
7/15/1982,68,74,62,0,0,0
7/16/1982,70,76,64,0,0,0
7/17/1982,73,81,64,0,0,0
7/18/1982,74,82,65,0,0,0
7/19/1982,75,89,61,0,0,0
7/20/1982,79,94,63,0,0,0
7/21/1982,79,91,66,0,0,0
7/22/1982,75,83,66,0,0,0
7/23/1982,78,88,68,0,0,0
7/24/1982,75,84,66,0,0,0
7/25/1982,76,85,66,0,0,0
7/26/1982,78,89,66,0,0,0
7/27/1982,78,90,66,0,0,0
7/28/1982,79,90,67,0,0,0
7/29/1982,76,84,67,0,0,0
7/30/1982,74,80,67,0,0,0
7/31/1982,76,83,68,0,0,0
8/1/1982,74,80,67,0,0,0
8/2/1982,74,79,68,0,0,0
8/3/1982,75,84,65,0,0,0
8/4/1982,76,88,63,0,0,0
8/5/1982,78,94,62,0,0,0
8/6/1982,84,101,67,0,0,0
8/7/1982,80,93,67,0,0,0
8/8/1982,78,90,65,0,0,0
8/9/1982,77,87,66,0,0,0
8/10/1982,76,88,64,0,0,0
8/11/1982,72,78,66,0,0,0
8/12/1982,71,77,65,0,0,0
8/13/1982,72,79,64,0,0,0
8/14/1982,72,80,63,0,0,0
8/15/1982,70,79,60,0,0,0
8/16/1982,72,83,61,0,0,0
8/17/1982,74,88,60,0,0,0
8/18/1982,75,87,63,0,0,0
8/19/1982,80,94,66,0,0,0
8/20/1982,81,94,67,0,0,0
8/21/1982,86,101,70,0,0,0
8/22/1982,76,82,69,0,0,0
8/23/1982,72,75,68,0,0,0
8/24/1982,73,78,68,0,0,0
8/25/1982,76,85,67,0,0,0
8/26/1982,80,92,68,0,0,0
8/27/1982,79,88,69,0,0,0
8/28/1982,74,79,68,0,0,0
8/29/1982,78,88,67,0,0,0
8/30/1982,76,87,65,0,0,0
8/31/1982,79,92,65,0,0,0
9/1/1982,83,100,66,0,0,0
9/2/1982,84,101,66,0,0,0
9/3/1982,85,101,68,0,0,0
9/4/1982,80,92,67,0,0,0
9/5/1982,79,92,66,0,0,0
9/6/1982,79,92,66,0,0,0
9/7/1982,72,81,63,0,0,0
9/8/1982,73,76,69,0.02,0,0
9/9/1982,76,83,69,0,0,0
9/10/1982,71,76,66,0,0,0
9/11/1982,73,80,66,0,0,0
9/12/1982,73,81,65,0,0,0
9/13/1982,70,74,66,0,0,0
9/14/1982,73,77,69,0,0,0
9/15/1982,69,73,65,0,0,0
9/16/1982,69,72,65,0,0,0
9/17/1982,68,75,60,0.11,0,0
9/18/1982,76,85,66,0,0,0
9/19/1982,73,82,63,0,0,0
9/20/1982,73,86,59,0,0,0
9/21/1982,75,90,60,0,0,0
9/22/1982,77,93,61,0,0,0
9/23/1982,80,96,64,0,0,0
9/24/1982,83,95,71,0,0,0
9/25/1982,75,80,70,0.16,0,0
9/26/1982,69,73,64,0.11,0,0
9/27/1982,69,77,61,0,0,0
9/28/1982,67,74,59,0,0,0
9/29/1982,66,71,60,0,0,0
9/30/1982,66,77,55,0,0,0
10/1/1982,69,82,55,0,0,0
10/2/1982,73,92,53,0,0,0
10/3/1982,67,78,55,0,0,0
10/4/1982,67,74,59,0,0,0
10/5/1982,67,76,57,0,0,0
10/6/1982,67,77,57,0,0,0
10/7/1982,67,74,60,0,0,0
10/8/1982,73,90,56,0,0,0
10/9/1982,75,92,57,0,0,0
10/10/1982,73,89,57,0,0,0
10/11/1982,71,87,55,0,0,0
10/12/1982,72,91,53,0,0,0
10/13/1982,74,92,55,0,0,0
10/14/1982,72,88,56,0,0,0
10/15/1982,73,87,59,0,0,0
10/16/1982,70,82,58,0,0,0
10/17/1982,68,76,60,0,0,0
10/18/1982,67,75,59,0,0,0
10/19/1982,69,77,61,0,0,0
10/20/1982,68,80,56,0,0,0
10/21/1982,71,83,58,0,0,0
10/22/1982,74,87,60,0,0,0
10/23/1982,82,98,65,0,0,0
10/24/1982,76,84,67,0,0,0
10/25/1982,69,76,62,0,0,0
10/26/1982,65,72,58,0.06,0,0
10/27/1982,63,78,48,0,0,0
10/28/1982,66,81,51,0,0,0
10/29/1982,64,75,52,0,0,0
10/30/1982,61,69,53,0.13,0,0
10/31/1982,65,73,56,0,0,0
11/1/1982,64,76,52,0,0,0
11/2/1982,68,85,51,0,0,0
11/3/1982,68,86,50,0,0,0
11/4/1982,66,82,50,0,0,0
11/5/1982,62,76,48,0,0,0
11/6/1982,61,72,50,0,0,0
11/7/1982,59,67,50,0,0,0
11/8/1982,64,71,57,0,0,0
11/9/1982,57,62,51,1.06,0,0
11/10/1982,56,62,50,0.52,0,0
11/11/1982,54,64,43,0,0,0
11/12/1982,59,73,45,0,0,0
11/13/1982,57,67,46,0,0,0
11/14/1982,61,77,44,0,0,0
11/15/1982,61,75,46,0,0,0
11/16/1982,61,69,53,0,0,0
11/17/1982,63,71,55,0,0,0
11/18/1982,60,67,53,0.17,0,0
11/19/1982,64,69,58,0.04,0,0
11/20/1982,58,66,49,0,0,0
11/21/1982,57,67,47,0,0,0
11/22/1982,56,64,48,0,0,0
11/23/1982,57,67,46,0,0,0
11/24/1982,61,74,47,0,0,0
11/25/1982,63,78,48,0,0,0
11/26/1982,64,80,47,0,0,0
11/27/1982,59,72,45,0,0,0
11/28/1982,58,66,50,0,0,0
11/29/1982,64,69,58,0.21,0,0
11/30/1982,59,64,54,1.07,0,0
12/1/1982,58,64,52,0,0,0
12/2/1982,53,65,40,0,0,0
12/3/1982,56,67,44,0,0,0
12/4/1982,58,71,44,0,0,0
12/5/1982,57,69,44,0,0,0
12/6/1982,53,62,44,0,0,0
12/7/1982,57,61,52,0,0,0
12/8/1982,59,65,53,0,0,0
12/9/1982,61,67,55,0.04,0,0
12/10/1982,61,67,54,0,0,0
12/11/1982,60,71,49,0,0,0
12/12/1982,60,72,47,0,0,0
12/13/1982,58,68,47,0,0,0
12/14/1982,56,69,43,0,0,0
12/15/1982,56,69,42,0,0,0
12/16/1982,57,73,40,0,0,0
12/17/1982,54,68,40,0,0,0
12/18/1982,57,70,44,0,0,0
12/19/1982,58,72,43,0,0,0
12/20/1982,56,67,44,0,0,0
12/21/1982,56,60,52,0,0,0
12/22/1982,59,63,55,0.88,0,0
12/23/1982,56,62,50,0,0,0
12/24/1982,54,63,44,0,0,0
12/25/1982,50,64,36,0,0,0
12/26/1982,51,66,36,0,0,0
12/27/1982,53,64,42,0,0,0
12/28/1982,58,67,48,0,0,0
12/29/1982,52,60,44,0,0,0
12/30/1982,48,60,36,0,0,0
12/31/1982,50,65,35,0,0,0
1/1/1983,52,66,37,0,0,0
1/2/1983,54,69,39,0,0,0
1/3/1983,56,72,40,0,0,0
1/4/1983,56,71,40,0,0,0
1/5/1983,58,73,43,0,0,0
1/6/1983,57,69,45,0,0,0
1/7/1983,60,71,48,0,0,0
1/8/1983,60,74,45,0,0,0
1/9/1983,65,85,45,0,0,0
1/10/1983,67,86,48,0,0,0
1/11/1983,67,87,46,0,0,0
1/12/1983,67,83,50,0,0,0
1/13/1983,67,83,50,0,0,0
1/14/1983,65,80,49,0,0,0
1/15/1983,63,77,48,0,0,0
1/16/1983,64,71,56,0,0,0
1/17/1983,58,66,49,0,0,0
1/18/1983,56,65,47,0,0,0
1/19/1983,60,66,53,0.07,0,0
1/20/1983,54,64,44,0,0,0
1/21/1983,51,60,42,0,0,0
1/22/1983,55,59,50,0.69,0,0
1/23/1983,60,66,53,0.32,0,0
1/24/1983,57,62,51,0.23,0,0
1/25/1983,57,67,47,0,0,0
1/26/1983,58,66,49,0,0,0
1/27/1983,56,61,51,1.08,0,0
1/28/1983,55,62,47,0.6,0,0
1/29/1983,56,62,49,0.05,0,0
1/30/1983,55,64,45,0,0,0
1/31/1983,54,63,44,0,0,0
2/1/1983,54,65,43,0,0,0
2/2/1983,54,59,48,0.51,0,0
2/3/1983,56,63,48,0,0,0
2/4/1983,55,63,46,0,0,0
2/5/1983,54,62,46,0.18,0,0
2/6/1983,56,60,51,0.12,0,0
2/7/1983,58,62,54,0.05,0,0
2/8/1983,59,66,52,0.33,0,0
2/9/1983,57,65,48,0,0,0
2/10/1983,60,71,49,0,0,0
2/11/1983,63,75,50,0,0,0
2/12/1983,61,71,51,0,0,0
2/13/1983,60,69,51,0.08,0,0
2/14/1983,60,73,47,0,0,0
2/15/1983,59,69,48,0,0,0
2/16/1983,60,72,48,0,0,0
2/17/1983,61,71,51,0,0,0
2/18/1983,60,68,51,0.02,0,0
2/19/1983,59,73,45,0,0,0
2/20/1983,64,79,49,0,0,0
2/21/1983,62,77,47,0,0,0
2/22/1983,61,71,51,0,0,0
2/23/1983,60,65,54,0,0,0
2/24/1983,58,64,52,0.11,0,0
2/25/1983,57,64,49,0,0,0
2/26/1983,61,67,54,1.7,0,0
2/27/1983,60,65,55,1.01,0,0
2/28/1983,61,66,56,0.06,0,0
3/1/1983,59,63,55,3.46,0,0
3/2/1983,59,65,53,1.17,0,0
3/3/1983,56,61,51,0.18,0,0
3/4/1983,59,66,51,0.13,0,0
3/5/1983,59,69,49,0.14,0,0
3/6/1983,63,69,56,0.01,0,0
3/7/1983,62,69,54,0.01,0,0
3/8/1983,65,73,57,0,0,0
3/9/1983,70,84,56,0,0,0
3/10/1983,63,66,59,0,0,0
3/11/1983,64,70,58,0,0,0
3/12/1983,61,69,53,0,0,0
3/13/1983,63,68,58,0.13,0,0
3/14/1983,63,71,55,0,0,0
3/15/1983,59,71,46,0,0,0
3/16/1983,58,68,48,0.22,0,0
3/17/1983,60,66,54,0.32,0,0
3/18/1983,57,62,51,0.55,0,0
3/19/1983,55,64,45,0,0,0
3/20/1983,57,63,50,0.06,0,0
3/21/1983,57,62,51,0.82,0,0
3/22/1983,57,63,50,0.42,0,0
3/23/1983,56,65,46,0.69,0,0
3/24/1983,57,63,50,0.2,0,0
3/25/1983,58,67,49,0,0,0
3/26/1983,56,65,46,0,0,0
3/27/1983,59,67,50,0,0,0
3/28/1983,60,65,54,0.24,0,0
3/29/1983,59,67,51,0,0,0
3/30/1983,63,75,50,0,0,0
3/31/1983,67,77,56,0,0,0
4/1/1983,70,84,55,0,0,0
4/2/1983,65,77,53,0,0,0
4/3/1983,63,70,56,0,0,0
4/4/1983,60,70,50,0,0,0
4/5/1983,59,71,47,0,0,0
4/6/1983,61,75,47,0,0,0
4/7/1983,62,75,48,0,0,0
4/8/1983,58,67,49,0,0,0
4/9/1983,60,66,53,0,0,0
4/10/1983,59,64,54,0.02,0,0
4/11/1983,58,65,51,0,0,0
4/12/1983,56,63,49,0.02,0,0
4/13/1983,55,64,45,0,0,0
4/14/1983,58,70,46,0,0,0
4/15/1983,62,75,49,0,0,0
4/16/1983,67,82,51,0,0,0
4/17/1983,60,69,51,0.55,0,0
4/18/1983,62,68,56,0.28,0,0
4/19/1983,62,68,55,0.18,0,0
4/20/1983,60,65,55,0.21,0,0
4/21/1983,63,70,55,0.08,0,0
4/22/1983,62,68,55,0,0,0
4/23/1983,63,69,56,0,0,0
4/24/1983,61,68,54,0,0,0
4/25/1983,61,70,52,0,0,0
4/26/1983,60,66,54,0,0,0
4/27/1983,63,69,57,0,0,0
4/28/1983,62,67,57,0.4,0,0
4/29/1983,64,69,59,0.44,0,0
4/30/1983,62,68,55,0.12,0,0
5/1/1983,60,68,52,0.18,0,0
5/2/1983,61,70,52,0,0,0
5/3/1983,65,76,53,0,0,0
5/4/1983,63,70,55,0,0,0
5/5/1983,62,68,56,0,0,0
5/6/1983,61,68,54,0,0,0
5/7/1983,65,76,53,0,0,0
5/8/1983,63,71,55,0,0,0
5/9/1983,65,70,60,0,0,0
5/10/1983,64,70,57,0,0,0
5/11/1983,64,74,53,0,0,0
5/12/1983,65,76,53,0,0,0
5/13/1983,64,69,58,0,0,0
5/14/1983,66,75,56,0,0,0
5/15/1983,64,69,58,0,0,0
5/16/1983,67,74,60,0,0,0
5/17/1983,73,90,56,0,0,0
5/18/1983,73,89,57,0,0,0
5/19/1983,66,74,58,0,0,0
5/20/1983,71,80,61,0,0,0
5/21/1983,70,78,61,0,0,0
5/22/1983,69,75,62,0,0,0
5/23/1983,69,76,62,0,0,0
5/24/1983,68,74,62,0,0,0
5/25/1983,68,73,62,0,0,0
5/26/1983,67,72,62,0,0,0
5/27/1983,74,83,64,0,0,0
5/28/1983,70,78,61,0,0,0
5/29/1983,70,78,61,0,0,0
5/30/1983,65,70,60,0,0,0
5/31/1983,66,69,63,0,0,0
